event_year,event_month,event_dow,event_hour,event_type,division,apprehension_made,hood_140
2014,June,Thursday,20,Suicide-related,D43,No,138
2014,June,Thursday,13,Person in Crisis,D22,No,14
2014,June,Thursday,14,Suicide-related,D13,No,32
2014,June,Thursday,9,Suicide-related,D22,No,13
2014,June,Thursday,21,Overdose,D13,No,92
2014,June,Thursday,14,Person in Crisis,D51,No,75
2014,June,Thursday,4,Person in Crisis,D33,No,48
2014,June,Thursday,13,Person in Crisis,D23,No,7
2014,June,Thursday,18,Suicide-related,D54,No,54
2014,June,Thursday,13,Person in Crisis,D42,No,117
2014,June,Friday,0,Person in Crisis,D43,No,135
2014,June,Friday,14,Person in Crisis,D14,No,82
2014,June,Friday,22,Overdose,D51,No,74
2014,June,Friday,13,Person in Crisis,D33,No,40
2014,June,Friday,0,Person in Crisis,D43,No,127
2014,June,Friday,4,Person in Crisis,D22,No,19
2014,June,Friday,2,Overdose,D43,No,139
2014,June,Friday,19,Person in Crisis,D41,No,124
2014,June,Friday,8,Person in Crisis,D53,Yes,41
2014,June,Friday,12,Suicide-related,D12,No,30
2014,June,Friday,14,Person in Crisis,D14,No,85
2014,June,Friday,23,Overdose,D13,No,106
2014,June,Friday,8,Person in Crisis,D41,No,121
2014,June,Friday,16,Suicide-related,D31,No,24
2014,June,Friday,23,Person in Crisis,D14,No,95
2014,June,Friday,12,Person in Crisis,D51,No,75
2014,June,Friday,9,Person in Crisis,D51,No,74
2014,June,Friday,8,Person in Crisis,D54,Yes,54
2014,June,Friday,11,Person in Crisis,D23,No,3
2014,June,Friday,19,Person in Crisis,D51,No,75
2014,June,Friday,15,Suicide-related,D51,No,71
2014,June,Friday,14,Person in Crisis,D42,No,117
2014,June,Friday,21,Person in Crisis,D14,No,82
2014,June,Friday,19,Person in Crisis,D55,No,62
2014,June,Friday,10,Suicide-related,D14,Yes,85
2014,June,Friday,21,Person in Crisis,D43,Yes,137
2014,June,Friday,23,Suicide-related,D51,No,73
2014,June,Friday,20,Person in Crisis,D54,No,57
2014,June,Friday,1,Person in Crisis,D14,No,85
2014,June,Friday,14,Suicide-related,D11,No,87
2014,June,Friday,7,Person in Crisis,D14,No,93
2014,June,Friday,18,Person in Crisis,D41,No,120
2014,June,Friday,20,Overdose,D52,Yes,77
2014,June,Friday,10,Suicide-related,D53,No,98
2014,June,Friday,10,Suicide-related,D43,No,137
2014,June,Friday,2,Person in Crisis,D52,No,78
2014,June,Friday,9,Overdose,D33,Yes,48
2014,June,Friday,12,Person in Crisis,D51,No,72
2014,June,Friday,11,Suicide-related,D13,No,31
2014,June,Friday,6,Person in Crisis,D42,No,131
2014,June,Friday,1,Suicide-related,D13,No,102
2014,June,Friday,10,Suicide-related,D41,Yes,124
2014,June,Friday,21,Suicide-related,D42,No,128
2014,June,Friday,22,Suicide-related,D54,No,44
2014,June,Friday,18,Person in Crisis,D12,No,1
2014,June,Friday,22,Person in Crisis,D33,No,49
2014,June,Friday,14,Person in Crisis,D54,Yes,58
2014,June,Friday,22,Suicide-related,D22,Yes,20
2014,June,Friday,16,Person in Crisis,D13,No,32
2014,June,Friday,21,Suicide-related,D43,No,137
2014,June,Friday,14,Person in Crisis,D12,No,115
2014,June,Friday,1,Overdose,D13,No,94
2014,June,Friday,16,Overdose,D43,No,137
2014,June,Friday,14,Person in Crisis,D11,No,87
2014,June,Friday,15,Person in Crisis,D14,No,78
2014,June,Friday,13,Person in Crisis,D53,No,95
2014,June,Friday,0,Overdose,D11,No,93
2014,June,Friday,12,Person in Crisis,D14,Yes,78
2014,June,Friday,9,Person in Crisis,D41,Yes,124
2014,June,Friday,16,Suicide-related,D31,Yes,27
2014,June,Friday,13,Person in Crisis,D22,No,13
2014,June,Friday,19,Person in Crisis,D52,No,76
2014,June,Friday,19,Person in Crisis,D31,No,24
2014,June,Friday,11,Person in Crisis,D31,No,27
2014,June,Friday,3,Suicide-related,D32,Yes,34
2014,June,Friday,4,Person in Crisis,D43,No,135
2014,June,Friday,16,Person in Crisis,D11,No,90
2014,June,Saturday,9,Person in Crisis,D43,No,138
2014,June,Saturday,19,Person in Crisis,D11,No,91
2014,June,Saturday,10,Person in Crisis,D51,Yes,71
2014,June,Saturday,16,Overdose,D23,No,2
2014,June,Saturday,20,Person in Crisis,D52,No,77
2014,June,Saturday,16,Suicide-related,D52,Yes,79
2014,June,Saturday,23,Person in Crisis,D51,No,73
2014,June,Saturday,10,Person in Crisis,D14,No,95
2014,June,Saturday,22,Person in Crisis,D14,No,80
2014,June,Saturday,14,Person in Crisis,D31,No,27
2014,June,Saturday,10,Person in Crisis,D53,No,104
2014,June,Saturday,10,Person in Crisis,D14,No,85
2014,June,Saturday,20,Suicide-related,D33,No,47
2014,June,Saturday,1,Person in Crisis,D32,No,36
2014,June,Saturday,10,Suicide-related,D55,Yes,70
2014,June,Saturday,15,Person in Crisis,D51,No,75
2014,June,Saturday,13,Person in Crisis,D42,No,116
2014,June,Saturday,4,Person in Crisis,D14,No,78
2014,June,Saturday,15,Suicide-related,D52,No,76
2014,June,Saturday,13,Person in Crisis,D13,No,107
2014,June,Saturday,18,Person in Crisis,D41,No,125
2014,June,Saturday,23,Suicide-related,D51,No,75
2014,June,Saturday,23,Person in Crisis,D14,No,79
2014,June,Saturday,15,Person in Crisis,D11,No,88
2014,June,Saturday,23,Overdose,D41,No,120
2014,June,Saturday,2,Person in Crisis,D41,No,127
2014,June,Saturday,13,Suicide-related,D33,Yes,43
2014,June,Saturday,12,Person in Crisis,D33,No,46
2014,June,Saturday,5,Overdose,D51,No,75
2014,June,Saturday,18,Person in Crisis,D53,No,100
2014,June,Saturday,15,Suicide-related,D31,No,27
2014,June,Saturday,14,Person in Crisis,D14,No,81
2014,June,Saturday,12,Person in Crisis,D41,No,119
2014,June,Saturday,21,Person in Crisis,D11,No,91
2014,June,Saturday,15,Person in Crisis,D43,No,136
2014,June,Saturday,15,Suicide-related,D32,No,38
2014,June,Saturday,18,Overdose,D55,No,64
2014,June,Saturday,4,Suicide-related,D32,No,39
2014,June,Saturday,11,Person in Crisis,D51,No,73
2014,June,Saturday,21,Suicide-related,D54,No,43
2014,June,Saturday,22,Overdose,D23,No,4
2014,June,Saturday,11,Person in Crisis,D52,No,78
2014,June,Saturday,15,Suicide-related,D43,No,137
2014,June,Saturday,23,Person in Crisis,D41,No,121
2014,June,Saturday,22,Suicide-related,D31,Yes,25
2014,June,Saturday,16,Person in Crisis,D32,Yes,39
2014,June,Saturday,9,Suicide-related,D14,No,78
2014,June,Saturday,8,Person in Crisis,D23,No,2
2014,June,Saturday,22,Person in Crisis,D43,No,137
2014,June,Saturday,13,Person in Crisis,D32,No,36
2014,June,Saturday,5,Suicide-related,D53,Yes,95
2014,June,Saturday,11,Person in Crisis,D14,No,85
2014,June,Saturday,12,Person in Crisis,D12,No,115
2014,June,Saturday,19,Person in Crisis,D14,No,85
2014,June,Saturday,23,Person in Crisis,D14,Yes,81
2014,June,Sunday,1,Suicide-related,D22,No,15
2014,June,Sunday,21,Overdose,D42,No,117
2014,June,Sunday,18,Person in Crisis,D23,Yes,1
2014,June,Sunday,2,Overdose,D22,Yes,13
2014,June,Sunday,3,Suicide-related,D11,No,87
2014,June,Sunday,21,Suicide-related,D13,Yes,107
2014,June,Sunday,17,Suicide-related,D11,No,91
2014,June,Sunday,10,Person in Crisis,D23,No,7
2014,June,Sunday,18,Person in Crisis,D13,No,107
2014,June,Sunday,7,Suicide-related,D12,Yes,28
2014,June,Sunday,5,Person in Crisis,D54,No,62
2014,June,Sunday,12,Suicide-related,D42,No,132
2014,June,Sunday,9,Person in Crisis,D14,No,80
2014,June,Sunday,2,Suicide-related,D43,No,139
2014,June,Sunday,3,Person in Crisis,D22,No,15
2014,June,Sunday,0,Suicide-related,D53,Yes,95
2014,June,Sunday,7,Person in Crisis,D54,No,62
2014,June,Sunday,13,Suicide-related,D51,No,73
2014,June,Sunday,6,Person in Crisis,D22,Yes,16
2014,June,Sunday,4,Person in Crisis,D14,No,81
2014,June,Sunday,7,Person in Crisis,D14,No,80
2014,June,Sunday,14,Overdose,D52,No,79
2014,June,Sunday,15,Person in Crisis,D11,No,91
2014,June,Sunday,4,Person in Crisis,D51,No,73
2014,June,Sunday,8,Person in Crisis,D11,No,83
2014,June,Sunday,9,Person in Crisis,D14,No,80
2014,June,Sunday,13,Person in Crisis,D13,No,106
2014,June,Sunday,9,Person in Crisis,D22,Yes,14
2014,June,Sunday,19,Person in Crisis,D51,No,75
2014,June,Sunday,12,Suicide-related,D13,No,107
2014,June,Sunday,4,Person in Crisis,D13,No,107
2014,June,Sunday,17,Person in Crisis,D42,No,118
2014,June,Sunday,20,Person in Crisis,D23,No,3
2014,June,Sunday,8,Suicide-related,D32,Yes,50
2014,June,Sunday,10,Person in Crisis,D42,No,117
2014,June,Sunday,14,Person in Crisis,D11,No,83
2014,June,Sunday,22,Overdose,D23,Yes,5
2014,June,Sunday,17,Person in Crisis,D43,No,135
2014,June,Sunday,18,Overdose,D51,No,70
2014,June,Sunday,21,Suicide-related,D14,No,93
2014,June,Sunday,8,Suicide-related,D32,No,39
2014,June,Sunday,8,Suicide-related,D53,No,104
2014,June,Sunday,21,Person in Crisis,D33,No,42
2014,June,Sunday,6,Person in Crisis,D11,No,86
2014,June,Sunday,13,Person in Crisis,D11,No,88
2014,June,Sunday,6,Person in Crisis,D55,No,65
2014,June,Sunday,7,Person in Crisis,D11,No,84
2014,June,Monday,19,Person in Crisis,D51,No,75
2014,June,Monday,11,Person in Crisis,D43,No,140
2014,June,Monday,8,Overdose,D11,No,83
2014,June,Monday,14,Person in Crisis,D54,No,61
2014,June,Monday,21,Person in Crisis,D11,No,90
2014,June,Monday,15,Suicide-related,D14,No,77
2014,June,Monday,21,Suicide-related,D12,Yes,113
2014,June,Monday,16,Suicide-related,D43,Yes,139
2014,June,Monday,11,Person in Crisis,D14,Yes,85
2014,June,Monday,8,Person in Crisis,D41,No,138
2014,June,Monday,10,Suicide-related,D52,No,76
2014,June,Monday,10,Person in Crisis,D43,No,138
2014,June,Monday,23,Person in Crisis,D11,No,90
2014,June,Monday,14,Person in Crisis,D51,No,75
2014,June,Monday,17,Suicide-related,D33,Yes,45
2014,June,Monday,22,Person in Crisis,D33,No,47
2014,June,Monday,15,Person in Crisis,D14,No,85
2014,June,Monday,21,Person in Crisis,D14,No,78
2014,June,Monday,23,Person in Crisis,D11,No,93
2014,June,Monday,21,Person in Crisis,D23,No,2
2014,June,Monday,16,Overdose,D43,No,136
2014,June,Monday,17,Person in Crisis,D52,No,76
2014,June,Monday,13,Person in Crisis,D51,No,73
2014,June,Monday,8,Person in Crisis,D22,No,17
2014,June,Monday,7,Person in Crisis,D55,No,69
2014,June,Monday,16,Person in Crisis,D52,No,77
2014,June,Monday,18,Person in Crisis,D51,No,73
2014,June,Monday,18,Person in Crisis,D54,No,60
2014,June,Monday,9,Person in Crisis,D31,No,27
2014,June,Monday,19,Person in Crisis,D14,No,80
2014,June,Monday,14,Person in Crisis,D43,Yes,139
2014,June,Monday,21,Suicide-related,D52,No,76
2014,June,Monday,18,Person in Crisis,D53,Yes,55
2014,June,Monday,7,Person in Crisis,D11,No,83
2014,June,Monday,9,Person in Crisis,D51,No,71
2014,June,Monday,22,Person in Crisis,D54,No,67
2014,June,Monday,16,Person in Crisis,D52,No,76
2014,June,Monday,23,Suicide-related,D51,Yes,75
2014,June,Monday,15,Person in Crisis,D43,No,137
2014,June,Monday,8,Person in Crisis,D52,No,76
2014,June,Monday,3,Person in Crisis,D51,No,75
2014,June,Monday,11,Person in Crisis,D32,Yes,33
2014,June,Monday,13,Suicide-related,D12,Yes,115
2014,June,Monday,18,Person in Crisis,D51,Yes,73
2014,June,Monday,21,Overdose,D13,Yes,31
2014,June,Monday,18,Person in Crisis,D14,Yes,78
2014,June,Monday,1,Suicide-related,D43,No,127
2014,June,Monday,19,Person in Crisis,D22,No,16
2014,June,Monday,17,Suicide-related,D11,Yes,87
2014,June,Monday,12,Person in Crisis,D14,No,78
2014,June,Monday,13,Person in Crisis,D32,No,35
2014,June,Monday,10,Person in Crisis,D42,Yes,128
2014,June,Monday,10,Person in Crisis,D51,No,71
2014,June,Monday,20,Person in Crisis,D52,No,77
2014,June,Monday,21,Person in Crisis,D14,No,85
2014,June,Monday,20,Person in Crisis,D31,Yes,26
2014,June,Monday,17,Person in Crisis,D41,No,126
2014,June,Monday,13,Person in Crisis,D42,No,117
2014,June,Monday,9,Suicide-related,D42,Yes,117
2014,June,Monday,9,Suicide-related,D22,No,19
2014,June,Monday,20,Person in Crisis,D52,No,76
2014,June,Monday,11,Person in Crisis,D51,No,75
2014,June,Monday,9,Person in Crisis,D14,Yes,85
2014,June,Monday,13,Person in Crisis,D51,No,73
2014,June,Monday,7,Suicide-related,D51,No,73
2014,June,Monday,14,Person in Crisis,D11,No,89
2014,June,Monday,4,Person in Crisis,D43,No,137
2014,June,Monday,9,Person in Crisis,D52,No,75
2014,June,Monday,20,Person in Crisis,D51,Yes,73
2014,June,Monday,23,Person in Crisis,D51,No,75
2014,June,Monday,15,Person in Crisis,D52,No,78
2014,June,Monday,1,Suicide-related,D51,No,75
2014,June,Monday,15,Person in Crisis,D51,Yes,77
2014,June,Monday,12,Suicide-related,D11,No,91
2014,June,Monday,23,Person in Crisis,D52,Yes,76
2014,June,Monday,12,Person in Crisis,D14,No,85
2014,June,Monday,14,Suicide-related,D51,No,75
2014,June,Monday,12,Person in Crisis,D52,Yes,77
2014,June,Tuesday,10,Person in Crisis,D14,No,85
2014,June,Tuesday,15,Person in Crisis,D22,No,16
2014,June,Tuesday,10,Person in Crisis,D22,No,14
2014,June,Tuesday,9,Person in Crisis,D51,No,75
2014,June,Tuesday,8,Person in Crisis,D11,No,91
2014,June,Tuesday,10,Person in Crisis,D14,No,78
2014,June,Tuesday,20,Person in Crisis,D32,No,50
2014,June,Tuesday,23,Suicide-related,D54,Yes,67
2014,June,Tuesday,16,Person in Crisis,D13,No,92
2014,June,Tuesday,4,Person in Crisis,D11,No,87
2014,June,Tuesday,11,Person in Crisis,D23,No,3
2014,June,Tuesday,0,Suicide-related,D14,No,82
2014,June,Tuesday,19,Suicide-related,D13,No,107
2014,June,Tuesday,15,Person in Crisis,D14,No,80
2014,June,Tuesday,13,Suicide-related,D14,No,82
2014,June,Tuesday,9,Person in Crisis,D51,Yes,71
2014,June,Tuesday,11,Person in Crisis,D52,No,76
2014,June,Tuesday,7,Person in Crisis,D52,No,76
2014,June,Tuesday,22,Overdose,D51,No,73
2014,June,Tuesday,9,Person in Crisis,D51,No,75
2014,June,Tuesday,15,Person in Crisis,D54,No,62
2014,June,Tuesday,13,Person in Crisis,D33,Yes,53
2014,June,Tuesday,0,Suicide-related,D32,No,35
2014,June,Tuesday,11,Person in Crisis,D14,No,84
2014,June,Tuesday,10,Person in Crisis,D33,No,48
2014,June,Tuesday,17,Overdose,D14,No,84
2014,June,Tuesday,19,Person in Crisis,D41,No,122
2014,June,Tuesday,18,Person in Crisis,D32,No,36
2014,June,Tuesday,7,Person in Crisis,D14,No,79
2014,June,Tuesday,9,Suicide-related,D31,No,25
2014,June,Tuesday,21,Person in Crisis,D14,No,85
2014,June,Tuesday,14,Person in Crisis,D43,No,136
2014,June,Tuesday,15,Person in Crisis,D14,No,85
2014,June,Tuesday,11,Person in Crisis,D22,No,17
2014,June,Tuesday,22,Suicide-related,D14,Yes,82
2014,June,Tuesday,14,Person in Crisis,D41,Yes,126
2014,June,Tuesday,16,Suicide-related,D14,No,81
2014,June,Tuesday,17,Person in Crisis,D33,No,47
2014,June,Tuesday,12,Person in Crisis,D33,No,48
2014,June,Tuesday,7,Suicide-related,D54,No,66
2014,June,Tuesday,13,Person in Crisis,D31,No,27
2014,June,Tuesday,10,Suicide-related,D51,No,73
2014,June,Tuesday,6,Person in Crisis,D22,No,17
2014,June,Tuesday,18,Person in Crisis,D52,No,77
2014,June,Tuesday,8,Person in Crisis,D22,No,14
2014,June,Tuesday,14,Person in Crisis,D13,No,94
2014,June,Tuesday,12,Person in Crisis,D14,Yes,79
2014,June,Tuesday,23,Person in Crisis,D43,No,133
2014,June,Tuesday,18,Person in Crisis,D11,No,86
2014,June,Tuesday,4,Person in Crisis,D55,No,64
2014,June,Tuesday,15,Suicide-related,D51,No,75
2014,June,Tuesday,20,Person in Crisis,D12,No,111
2014,June,Tuesday,4,Overdose,D11,No,86
2014,June,Tuesday,9,Person in Crisis,D42,No,117
2014,June,Tuesday,5,Person in Crisis,D12,No,111
2014,June,Tuesday,23,Person in Crisis,D14,No,85
2014,June,Tuesday,15,Person in Crisis,D53,No,98
2014,June,Tuesday,13,Person in Crisis,D31,No,26
2014,June,Tuesday,9,Person in Crisis,D14,No,93
2014,June,Tuesday,19,Suicide-related,D54,No,58
2014,June,Tuesday,5,Person in Crisis,D14,No,83
2014,June,Tuesday,10,Person in Crisis,D52,No,76
2014,June,Tuesday,23,Person in Crisis,D23,No,3
2014,June,Tuesday,13,Suicide-related,D31,No,25
2014,June,Tuesday,14,Person in Crisis,D22,Yes,10
2014,June,Tuesday,23,Person in Crisis,D41,No,120
2014,June,Tuesday,13,Suicide-related,D53,Yes,104
2014,June,Tuesday,0,Person in Crisis,D41,No,119
2014,June,Tuesday,15,Person in Crisis,D53,No,95
2014,June,Tuesday,21,Suicide-related,D42,No,129
2014,June,Tuesday,20,Person in Crisis,D14,No,78
2014,June,Tuesday,10,Person in Crisis,D11,Yes,83
2014,June,Wednesday,10,Person in Crisis,D51,No,71
2014,June,Wednesday,16,Person in Crisis,D41,No,124
2014,June,Wednesday,16,Person in Crisis,D32,No,36
2014,June,Wednesday,16,Person in Crisis,D51,Yes,75
2014,June,Wednesday,14,Person in Crisis,D14,No,83
2014,June,Wednesday,11,Person in Crisis,D51,No,75
2014,June,Wednesday,4,Suicide-related,D55,No,63
2014,June,Wednesday,8,Person in Crisis,D33,Yes,47
2014,June,Wednesday,23,Suicide-related,D42,Yes,128
2014,June,Wednesday,14,Person in Crisis,D22,No,17
2014,June,Wednesday,8,Person in Crisis,D53,No,56
2014,June,Wednesday,20,Person in Crisis,D42,Yes,117
2014,June,Wednesday,12,Suicide-related,D54,No,57
2014,June,Wednesday,17,Person in Crisis,D22,No,14
2014,June,Wednesday,13,Person in Crisis,D12,No,113
2014,June,Wednesday,2,Person in Crisis,D32,Yes,50
2014,June,Wednesday,19,Person in Crisis,D22,Yes,17
2014,June,Wednesday,14,Suicide-related,D43,No,127
2014,June,Wednesday,14,Suicide-related,D13,No,92
2014,June,Wednesday,1,Person in Crisis,D14,No,82
2014,June,Wednesday,14,Person in Crisis,D14,No,82
2014,June,Wednesday,23,Suicide-related,D12,No,111
2014,June,Wednesday,20,Person in Crisis,D32,Yes,26
2014,June,Wednesday,17,Person in Crisis,D55,No,65
2014,June,Wednesday,14,Overdose,D13,No,92
2014,June,Wednesday,17,Person in Crisis,D32,Yes,34
2014,June,Wednesday,23,Suicide-related,D42,Yes,132
2014,June,Wednesday,2,Overdose,D52,No,79
2014,June,Wednesday,12,Suicide-related,D51,No,71
2014,June,Wednesday,16,Person in Crisis,D12,No,115
2014,June,Wednesday,23,Suicide-related,D11,No,88
2014,June,Wednesday,19,Suicide-related,D54,No,58
2014,June,Wednesday,5,Person in Crisis,D33,No,47
2014,June,Wednesday,9,Suicide-related,D22,No,17
2014,June,Wednesday,15,Suicide-related,D14,No,84
2014,June,Wednesday,23,Suicide-related,D32,No,26
2014,June,Wednesday,19,Person in Crisis,D13,No,107
2014,June,Wednesday,14,Person in Crisis,D53,No,104
2014,June,Wednesday,20,Suicide-related,D42,No,128
2014,June,Wednesday,18,Person in Crisis,D11,No,89
2014,June,Wednesday,0,Overdose,D52,No,76
2014,June,Wednesday,16,Person in Crisis,D12,No,90
2014,June,Wednesday,11,Suicide-related,D51,No,75
2014,June,Wednesday,9,Person in Crisis,D52,No,77
2014,June,Wednesday,5,Person in Crisis,D42,Yes,118
2014,June,Wednesday,11,Person in Crisis,D43,Yes,131
2014,June,Wednesday,15,Person in Crisis,D11,No,91
2014,June,Wednesday,17,Person in Crisis,D11,No,87
2014,June,Wednesday,8,Person in Crisis,D14,Yes,78
2014,June,Wednesday,9,Person in Crisis,D14,Yes,82
2014,June,Wednesday,10,Person in Crisis,D12,No,113
2014,June,Wednesday,23,Suicide-related,D32,Yes,36
2014,June,Wednesday,12,Person in Crisis,D32,No,36
2014,June,Wednesday,20,Person in Crisis,D11,No,91
2014,June,Wednesday,22,Person in Crisis,D14,No,78
2014,June,Wednesday,14,Person in Crisis,D41,No,121
2014,June,Wednesday,14,Suicide-related,D32,Yes,39
2014,June,Wednesday,14,Person in Crisis,D14,No,80
2014,June,Wednesday,2,Overdose,D11,No,90
2014,June,Wednesday,6,Person in Crisis,D14,No,82
2014,June,Wednesday,18,Person in Crisis,D14,No,83
2014,June,Wednesday,12,Person in Crisis,D32,Yes,50
2014,June,Wednesday,11,Suicide-related,D12,No,111
2014,June,Wednesday,8,Person in Crisis,D23,No,7
2014,June,Wednesday,14,Person in Crisis,D51,No,75
2014,June,Wednesday,23,Person in Crisis,D33,No,52
2014,June,Wednesday,0,Person in Crisis,D13,No,31
2014,June,Wednesday,15,Person in Crisis,D14,Yes,85
2014,June,Wednesday,12,Person in Crisis,D54,No,66
2014,June,Wednesday,18,Person in Crisis,D41,No,121
2014,June,Wednesday,19,Suicide-related,D54,Yes,54
2014,June,Wednesday,16,Person in Crisis,D51,No,75
2014,June,Thursday,13,Person in Crisis,D14,Yes,78
2014,June,Thursday,14,Person in Crisis,D12,No,112
2014,June,Thursday,11,Suicide-related,D14,No,82
2014,June,Thursday,19,Person in Crisis,D41,No,120
2014,June,Thursday,18,Overdose,D42,No,117
2014,June,Thursday,2,Person in Crisis,D55,No,63
2014,June,Thursday,18,Suicide-related,D55,No,70
2014,June,Thursday,7,Suicide-related,D14,No,81
2014,June,Thursday,17,Suicide-related,D54,No,58
2014,June,Thursday,0,Suicide-related,D23,No,1
2014,June,Thursday,0,Person in Crisis,D13,No,92
2014,June,Thursday,18,Person in Crisis,D11,Yes,87
2014,June,Thursday,23,Person in Crisis,D14,No,85
2014,June,Thursday,5,Suicide-related,D12,Yes,113
2014,June,Thursday,17,Person in Crisis,D22,No,17
2014,June,Thursday,18,Person in Crisis,D13,No,94
2014,June,Thursday,14,Overdose,D51,No,75
2014,June,Thursday,17,Suicide-related,D54,No,58
2014,June,Thursday,5,Person in Crisis,D52,No,76
2014,June,Thursday,17,Person in Crisis,D32,Yes,36
2014,June,Thursday,17,Suicide-related,D23,No,7
2014,June,Thursday,15,Person in Crisis,D43,Yes,123
2014,June,Thursday,16,Person in Crisis,D14,No,85
2014,June,Thursday,10,Person in Crisis,D53,No,99
2014,June,Thursday,13,Person in Crisis,D31,No,27
2014,June,Thursday,0,Suicide-related,D53,No,95
2014,June,Thursday,6,Suicide-related,D41,No,126
2014,June,Thursday,16,Person in Crisis,D22,Yes,14
2014,June,Thursday,23,Suicide-related,D55,No,70
